project_code,customer_code,invoice_number,email,name,status,amount,created_at,branch
PRJ-48544,CUST-48544,INV-48544,user48544@example.com,Company 48544,active,100,1/1/2024,2201
PRJ-48545,CUST-48545,INV-48545,user48545@example.com,Company 48545,active,100,1/1/2024,2201
PRJ-48546,CUST-48546,INV-48546,user48546@example.com,Company 48546,active,100,1/1/2024,2201
PRJ-48547,CUST-48547,INV-48547,user48547@example.com,Company 48547,active,100,1/1/2024,2201
PRJ-48548,CUST-48548,INV-48548,user48548@example.com,Company 48548,active,100,1/1/2024,2201
PRJ-48549,CUST-48549,INV-48549,user48549@example.com,Company 48549,active,100,1/1/2024,2201
PRJ-48550,CUST-48550,INV-48550,user48550@example.com,Company 48550,active,100,1/1/2024,2201
PRJ-48551,CUST-48551,INV-48551,user48551@example.com,Company 48551,active,100,1/1/2024,2201
PRJ-48552,CUST-48552,INV-48552,user48552@example.com,Company 48552,active,100,1/1/2024,2201
PRJ-48553,CUST-48553,INV-48553,user48553@example.com,Company 48553,active,100,1/1/2024,2201
PRJ-48554,CUST-48554,INV-48554,user48554@example.com,Company 48554,active,100,1/1/2024,2201
PRJ-48555,CUST-48555,INV-48555,user48555@example.com,Company 48555,active,100,1/1/2024,2201
PRJ-48556,CUST-48556,INV-48556,user48556@example.com,Company 48556,active,100,1/1/2024,2201
PRJ-48557,CUST-48557,INV-48557,user48557@example.com,Company 48557,active,100,1/1/2024,2201
PRJ-48558,CUST-48558,INV-48558,user48558@example.com,Company 48558,active,100,1/1/2024,2201
PRJ-48559,CUST-48559,INV-48559,user48559@example.com,Company 48559,active,100,1/1/2024,2201
PRJ-48560,CUST-48560,INV-48560,user48560@example.com,Company 48560,active,100,1/1/2024,2201
PRJ-48561,CUST-48561,INV-48561,user48561@example.com,Company 48561,active,100,1/1/2024,2201
PRJ-48562,CUST-48562,INV-48562,user48562@example.com,Company 48562,active,100,1/1/2024,2201
PRJ-48563,CUST-48563,INV-48563,user48563@example.com,Company 48563,active,100,1/1/2024,2201
PRJ-48564,CUST-48564,INV-48564,user48564@example.com,Company 48564,active,100,1/1/2024,2201
PRJ-48565,CUST-48565,INV-48565,user48565@example.com,Company 48565,active,100,1/1/2024,2201
PRJ-48566,CUST-48566,INV-48566,user48566@example.com,Company 48566,active,100,1/1/2024,2201
PRJ-48567,CUST-48567,INV-48567,user48567@example.com,Company 48567,active,100,1/1/2024,2201
PRJ-48568,CUST-48568,INV-48568,user48568@example.com,Company 48568,active,100,1/1/2024,2201
PRJ-48569,CUST-48569,INV-48569,user48569@example.com,Company 48569,active,100,1/1/2024,2201
PRJ-48570,CUST-48570,INV-48570,user48570@example.com,Company 48570,active,100,1/1/2024,2201
PRJ-48571,CUST-48571,INV-48571,user48571@example.com,Company 48571,active,100,1/1/2024,2201
PRJ-48572,CUST-48572,INV-48572,user48572@example.com,Company 48572,active,100,1/1/2024,2201
PRJ-48573,CUST-48573,INV-48573,user48573@example.com,Company 48573,active,100,1/1/2024,2201
PRJ-48574,CUST-48574,INV-48574,user48574@example.com,Company 48574,active,100,1/1/2024,2201
PRJ-48575,CUST-48575,INV-48575,user48575@example.com,Company 48575,active,100,1/1/2024,2201
PRJ-48576,CUST-48576,INV-48576,user48576@example.com,Company 48576,active,100,1/1/2024,2201
PRJ-48577,CUST-48577,INV-48577,user48577@example.com,Company 48577,active,100,1/1/2024,2201
PRJ-48578,CUST-48578,INV-48578,user48578@example.com,Company 48578,active,100,1/1/2024,2201
PRJ-48579,CUST-48579,INV-48579,user48579@example.com,Company 48579,active,100,1/1/2024,2201
PRJ-48580,CUST-48580,INV-48580,user48580@example.com,Company 48580,active,100,1/1/2024,2201
PRJ-48581,CUST-48581,INV-48581,user48581@example.com,Company 48581,active,100,1/1/2024,2201
PRJ-48582,CUST-48582,INV-48582,user48582@example.com,Company 48582,active,100,1/1/2024,2201
PRJ-48583,CUST-48583,INV-48583,user48583@example.com,Company 48583,active,100,1/1/2024,2201
PRJ-48584,CUST-48584,INV-48584,user48584@example.com,Company 48584,active,100,1/1/2024,2201
PRJ-48585,CUST-48585,INV-48585,user48585@example.com,Company 48585,active,100,1/1/2024,2201
PRJ-48586,CUST-48586,INV-48586,user48586@example.com,Company 48586,active,100,1/1/2024,2201
PRJ-48587,CUST-48587,INV-48587,user48587@example.com,Company 48587,active,100,1/1/2024,2201
PRJ-48588,CUST-48588,INV-48588,user48588@example.com,Company 48588,active,100,1/1/2024,2201
PRJ-48589,CUST-48589,INV-48589,user48589@example.com,Company 48589,active,100,1/1/2024,2201
PRJ-48590,CUST-48590,INV-48590,user48590@example.com,Company 48590,active,100,1/1/2024,2201
PRJ-48591,CUST-48591,INV-48591,user48591@example.com,Company 48591,active,100,1/1/2024,2201
PRJ-48592,CUST-48592,INV-48592,user48592@example.com,Company 48592,active,100,1/1/2024,2201
PRJ-48593,CUST-48593,INV-48593,user48593@example.com,Company 48593,active,100,1/1/2024,2201
PRJ-48594,CUST-48594,INV-48594,user48594@example.com,Company 48594,active,100,1/1/2024,2201
PRJ-48595,CUST-48595,INV-48595,user48595@example.com,Company 48595,active,100,1/1/2024,2201
PRJ-48596,CUST-48596,INV-48596,user48596@example.com,Company 48596,active,100,1/1/2024,2201
PRJ-48597,CUST-48597,INV-48597,user48597@example.com,Company 48597,active,100,1/1/2024,2201
PRJ-48598,CUST-48598,INV-48598,user48598@example.com,Company 48598,active,100,1/1/2024,2201
PRJ-48599,CUST-48599,INV-48599,user48599@example.com,Company 48599,active,100,1/1/2024,2201
PRJ-48600,CUST-48600,INV-48600,user48600@example.com,Company 48600,active,100,1/1/2024,2201
PRJ-48601,CUST-48601,INV-48601,user48601@example.com,Company 48601,active,100,1/1/2024,2201
PRJ-48602,CUST-48602,INV-48602,user48602@example.com,Company 48602,active,100,1/1/2024,2201
PRJ-48603,CUST-48603,INV-48603,user48603@example.com,Company 48603,active,100,1/1/2024,2201
PRJ-48604,CUST-48604,INV-48604,user48604@example.com,Company 48604,active,100,1/1/2024,2201
PRJ-48605,CUST-48605,INV-48605,user48605@example.com,Company 48605,active,100,1/1/2024,2201
PRJ-48606,CUST-48606,INV-48606,user48606@example.com,Company 48606,active,100,1/1/2024,2201
PRJ-48607,CUST-48607,INV-48607,user48607@example.com,Company 48607,active,100,1/1/2024,2201
PRJ-48608,CUST-48608,INV-48608,user48608@example.com,Company 48608,active,100,1/1/2024,2201
PRJ-48609,CUST-48609,INV-48609,user48609@example.com,Company 48609,active,100,1/1/2024,2201
PRJ-48610,CUST-48610,INV-48610,user48610@example.com,Company 48610,active,100,1/1/2024,2201
PRJ-48611,CUST-48611,INV-48611,user48611@example.com,Company 48611,active,100,1/1/2024,2201
PRJ-48612,CUST-48612,INV-48612,user48612@example.com,Company 48612,active,100,1/1/2024,2201
PRJ-48613,CUST-48613,INV-48613,user48613@example.com,Company 48613,active,100,1/1/2024,2201
PRJ-48614,CUST-48614,INV-48614,user48614@example.com,Company 48614,active,100,1/1/2024,2201
PRJ-48615,CUST-48615,INV-48615,user48615@example.com,Company 48615,active,100,1/1/2024,2201
PRJ-48616,CUST-48616,INV-48616,user48616@example.com,Company 48616,active,100,1/1/2024,2201
PRJ-48617,CUST-48617,INV-48617,user48617@example.com,Company 48617,active,100,1/1/2024,2201
PRJ-48618,CUST-48618,INV-48618,user48618@example.com,Company 48618,active,100,1/1/2024,2201
PRJ-48619,CUST-48619,INV-48619,user48619@example.com,Company 48619,active,100,1/1/2024,2201
PRJ-48620,CUST-48620,INV-48620,user48620@example.com,Company 48620,active,100,1/1/2024,2201
PRJ-48621,CUST-48621,INV-48621,user48621@example.com,Company 48621,active,100,1/1/2024,2201
PRJ-48622,CUST-48622,INV-48622,user48622@example.com,Company 48622,active,100,1/1/2024,2201
PRJ-48623,CUST-48623,INV-48623,user48623@example.com,Company 48623,active,100,1/1/2024,2201
PRJ-48624,CUST-48624,INV-48624,user48624@example.com,Company 48624,active,100,1/1/2024,2201
PRJ-48625,CUST-48625,INV-48625,user48625@example.com,Company 48625,active,100,1/1/2024,2201
PRJ-48626,CUST-48626,INV-48626,user48626@example.com,Company 48626,active,100,1/1/2024,2201
PRJ-48627,CUST-48627,INV-48627,user48627@example.com,Company 48627,active,100,1/1/2024,2201
PRJ-48628,CUST-48628,INV-48628,user48628@example.com,Company 48628,active,100,1/1/2024,2201
PRJ-48629,CUST-48629,INV-48629,user48629@example.com,Company 48629,active,100,1/1/2024,2201
PRJ-48630,CUST-48630,INV-48630,user48630@example.com,Company 48630,active,100,1/1/2024,2201
PRJ-48631,CUST-48631,INV-48631,user48631@example.com,Company 48631,active,100,1/1/2024,2201
PRJ-48632,CUST-48632,INV-48632,user48632@example.com,Company 48632,active,100,1/1/2024,2201
PRJ-48633,CUST-48633,INV-48633,user48633@example.com,Company 48633,active,100,1/1/2024,2201
PRJ-48634,CUST-48634,INV-48634,user48634@example.com,Company 48634,active,100,1/1/2024,2201
PRJ-48635,CUST-48635,INV-48635,user48635@example.com,Company 48635,active,100,1/1/2024,2201
PRJ-48636,CUST-48636,INV-48636,user48636@example.com,Company 48636,active,100,1/1/2024,2201
PRJ-48637,CUST-48637,INV-48637,user48637@example.com,Company 48637,active,100,1/1/2024,2201
PRJ-48638,CUST-48638,INV-48638,user48638@example.com,Company 48638,active,100,1/1/2024,2201
PRJ-48639,CUST-48639,INV-48639,user48639@example.com,Company 48639,active,100,1/1/2024,2201
PRJ-48640,CUST-48640,INV-48640,user48640@example.com,Company 48640,active,100,1/1/2024,2201
PRJ-48641,CUST-48641,INV-48641,user48641@example.com,Company 48641,active,100,1/1/2024,2201
PRJ-48642,CUST-48642,INV-48642,user48642@example.com,Company 48642,active,100,1/1/2024,2201
PRJ-48643,CUST-48643,INV-48643,user48643@example.com,Company 48643,active,100,1/1/2024,2201
PRJ-48644,CUST-48644,INV-48644,user48644@example.com,Company 48644,active,100,1/1/2024,2201
PRJ-48645,CUST-48645,INV-48645,user48645@example.com,Company 48645,active,100,1/1/2024,2201
PRJ-48646,CUST-48646,INV-48646,user48646@example.com,Company 48646,active,100,1/1/2024,2201
PRJ-48647,CUST-48647,INV-48647,user48647@example.com,Company 48647,active,100,1/1/2024,2201
PRJ-48648,CUST-48648,INV-48648,user48648@example.com,Company 48648,active,100,1/1/2024,2201
PRJ-48649,CUST-48649,INV-48649,user48649@example.com,Company 48649,active,100,1/1/2024,2201
PRJ-48650,CUST-48650,INV-48650,user48650@example.com,Company 48650,active,100,1/1/2024,2201
PRJ-48651,CUST-48651,INV-48651,user48651@example.com,Company 48651,active,100,1/1/2024,2201
PRJ-48652,CUST-48652,INV-48652,user48652@example.com,Company 48652,active,100,1/1/2024,2201
PRJ-48653,CUST-48653,INV-48653,user48653@example.com,Company 48653,active,100,1/1/2024,2201
PRJ-48654,CUST-48654,INV-48654,user48654@example.com,Company 48654,active,100,1/1/2024,2201
PRJ-48655,CUST-48655,INV-48655,user48655@example.com,Company 48655,active,100,1/1/2024,2201
PRJ-48656,CUST-48656,INV-48656,user48656@example.com,Company 48656,active,100,1/1/2024,2201
PRJ-48657,CUST-48657,INV-48657,user48657@example.com,Company 48657,active,100,1/1/2024,2201
PRJ-48658,CUST-48658,INV-48658,user48658@example.com,Company 48658,active,100,1/1/2024,2201
PRJ-48659,CUST-48659,INV-48659,user48659@example.com,Company 48659,active,100,1/1/2024,2201
PRJ-48660,CUST-48660,INV-48660,user48660@example.com,Company 48660,active,100,1/1/2024,2201
PRJ-48661,CUST-48661,INV-48661,user48661@example.com,Company 48661,active,100,1/1/2024,2201
PRJ-48662,CUST-48662,INV-48662,user48662@example.com,Company 48662,active,100,1/1/2024,2201
PRJ-48663,CUST-48663,INV-48663,user48663@example.com,Company 48663,active,100,1/1/2024,2201
PRJ-48664,CUST-48664,INV-48664,user48664@example.com,Company 48664,active,100,1/1/2024,2201
PRJ-48665,CUST-48665,INV-48665,user48665@example.com,Company 48665,active,100,1/1/2024,2201
PRJ-48666,CUST-48666,INV-48666,user48666@example.com,Company 48666,active,100,1/1/2024,2201
PRJ-48667,CUST-48667,INV-48667,user48667@example.com,Company 48667,active,100,1/1/2024,2201
PRJ-48668,CUST-48668,INV-48668,user48668@example.com,Company 48668,active,100,1/1/2024,2201
PRJ-48669,CUST-48669,INV-48669,user48669@example.com,Company 48669,active,100,1/1/2024,2201
PRJ-48670,CUST-48670,INV-48670,user48670@example.com,Company 48670,active,100,1/1/2024,2201
PRJ-48671,CUST-48671,INV-48671,user48671@example.com,Company 48671,active,100,1/1/2024,2201
PRJ-48672,CUST-48672,INV-48672,user48672@example.com,Company 48672,active,100,1/1/2024,2201
PRJ-48673,CUST-48673,INV-48673,user48673@example.com,Company 48673,active,100,1/1/2024,2201
PRJ-48674,CUST-48674,INV-48674,user48674@example.com,Company 48674,active,100,1/1/2024,2201
PRJ-48675,CUST-48675,INV-48675,user48675@example.com,Company 48675,active,100,1/1/2024,2201
PRJ-48676,CUST-48676,INV-48676,user48676@example.com,Company 48676,active,100,1/1/2024,2201
PRJ-48677,CUST-48677,INV-48677,user48677@example.com,Company 48677,active,100,1/1/2024,2201
PRJ-48678,CUST-48678,INV-48678,user48678@example.com,Company 48678,active,100,1/1/2024,2201
PRJ-48679,CUST-48679,INV-48679,user48679@example.com,Company 48679,active,100,1/1/2024,2201
PRJ-48680,CUST-48680,INV-48680,user48680@example.com,Company 48680,active,100,1/1/2024,2201
PRJ-48681,CUST-48681,INV-48681,user48681@example.com,Company 48681,active,100,1/1/2024,2201
PRJ-48682,CUST-48682,INV-48682,user48682@example.com,Company 48682,active,100,1/1/2024,2201
PRJ-48683,CUST-48683,INV-48683,user48683@example.com,Company 48683,active,100,1/1/2024,2201
PRJ-48684,CUST-48684,INV-48684,user48684@example.com,Company 48684,active,100,1/1/2024,2201
PRJ-48685,CUST-48685,INV-48685,user48685@example.com,Company 48685,active,100,1/1/2024,2201
PRJ-48686,CUST-48686,INV-48686,user48686@example.com,Company 48686,active,100,1/1/2024,2201
PRJ-48687,CUST-48687,INV-48687,user48687@example.com,Company 48687,active,100,1/1/2024,2201
PRJ-48688,CUST-48688,INV-48688,user48688@example.com,Company 48688,active,100,1/1/2024,2201
PRJ-48689,CUST-48689,INV-48689,user48689@example.com,Company 48689,active,100,1/1/2024,2201
PRJ-48690,CUST-48690,INV-48690,user48690@example.com,Company 48690,active,100,1/1/2024,2201
PRJ-48691,CUST-48691,INV-48691,user48691@example.com,Company 48691,active,100,1/1/2024,2201
PRJ-48692,CUST-48692,INV-48692,user48692@example.com,Company 48692,active,100,1/1/2024,2201
PRJ-48693,CUST-48693,INV-48693,user48693@example.com,Company 48693,active,100,1/1/2024,2201
PRJ-48694,CUST-48694,INV-48694,user48694@example.com,Company 48694,active,100,1/1/2024,2201
PRJ-48695,CUST-48695,INV-48695,user48695@example.com,Company 48695,active,100,1/1/2024,2201
PRJ-48696,CUST-48696,INV-48696,user48696@example.com,Company 48696,active,100,1/1/2024,2201
PRJ-48697,CUST-48697,INV-48697,user48697@example.com,Company 48697,active,100,1/1/2024,2201
PRJ-48698,CUST-48698,INV-48698,user48698@example.com,Company 48698,active,100,1/1/2024,2201
PRJ-48699,CUST-48699,INV-48699,user48699@example.com,Company 48699,active,100,1/1/2024,2201
PRJ-48700,CUST-48700,INV-48700,user48700@example.com,Company 48700,active,100,1/1/2024,2201
PRJ-48701,CUST-48701,INV-48701,user48701@example.com,Company 48701,active,100,1/1/2024,2201
PRJ-48702,CUST-48702,INV-48702,user48702@example.com,Company 48702,active,100,1/1/2024,2201
PRJ-48703,CUST-48703,INV-48703,user48703@example.com,Company 48703,active,100,1/1/2024,2201
PRJ-48704,CUST-48704,INV-48704,user48704@example.com,Company 48704,active,100,1/1/2024,2201
PRJ-48705,CUST-48705,INV-48705,user48705@example.com,Company 48705,active,100,1/1/2024,2201
PRJ-48706,CUST-48706,INV-48706,user48706@example.com,Company 48706,active,100,1/1/2024,2201
PRJ-48707,CUST-48707,INV-48707,user48707@example.com,Company 48707,active,100,1/1/2024,2201
PRJ-48708,CUST-48708,INV-48708,user48708@example.com,Company 48708,active,100,1/1/2024,2201
PRJ-48709,CUST-48709,INV-48709,user48709@example.com,Company 48709,active,100,1/1/2024,2201
PRJ-48710,CUST-48710,INV-48710,user48710@example.com,Company 48710,active,100,1/1/2024,2201
PRJ-48711,CUST-48711,INV-48711,user48711@example.com,Company 48711,active,100,1/1/2024,2201
PRJ-48712,CUST-48712,INV-48712,user48712@example.com,Company 48712,active,100,1/1/2024,2201
PRJ-48713,CUST-48713,INV-48713,user48713@example.com,Company 48713,active,100,1/1/2024,2201
PRJ-48714,CUST-48714,INV-48714,user48714@example.com,Company 48714,active,100,1/1/2024,2201
PRJ-48715,CUST-48715,INV-48715,user48715@example.com,Company 48715,active,100,1/1/2024,2201
PRJ-48716,CUST-48716,INV-48716,user48716@example.com,Company 48716,active,100,1/1/2024,2201
PRJ-48717,CUST-48717,INV-48717,user48717@example.com,Company 48717,active,100,1/1/2024,2201
PRJ-48718,CUST-48718,INV-48718,user48718@example.com,Company 48718,active,100,1/1/2024,2201
PRJ-48719,CUST-48719,INV-48719,user48719@example.com,Company 48719,active,100,1/1/2024,2201
PRJ-48720,CUST-48720,INV-48720,user48720@example.com,Company 48720,active,100,1/1/2024,2201
PRJ-48721,CUST-48721,INV-48721,user48721@example.com,Company 48721,active,100,1/1/2024,2201
PRJ-48722,CUST-48722,INV-48722,user48722@example.com,Company 48722,active,100,1/1/2024,2201
PRJ-48723,CUST-48723,INV-48723,user48723@example.com,Company 48723,active,100,1/1/2024,2201
PRJ-48724,CUST-48724,INV-48724,user48724@example.com,Company 48724,active,100,1/1/2024,2201
PRJ-48725,CUST-48725,INV-48725,user48725@example.com,Company 48725,active,100,1/1/2024,2201
PRJ-48726,CUST-48726,INV-48726,user48726@example.com,Company 48726,active,100,1/1/2024,2201
PRJ-48727,CUST-48727,INV-48727,user48727@example.com,Company 48727,active,100,1/1/2024,2201
PRJ-48728,CUST-48728,INV-48728,user48728@example.com,Company 48728,active,100,1/1/2024,2201
PRJ-48729,CUST-48729,INV-48729,user48729@example.com,Company 48729,active,100,1/1/2024,2201
PRJ-48730,CUST-48730,INV-48730,user48730@example.com,Company 48730,active,100,1/1/2024,2201
PRJ-48731,CUST-48731,INV-48731,user48731@example.com,Company 48731,active,100,1/1/2024,2201
PRJ-48732,CUST-48732,INV-48732,user48732@example.com,Company 48732,active,100,1/1/2024,2201
PRJ-48733,CUST-48733,INV-48733,user48733@example.com,Company 48733,active,100,1/1/2024,2201
PRJ-48734,CUST-48734,INV-48734,user48734@example.com,Company 48734,active,100,1/1/2024,2201
PRJ-48735,CUST-48735,INV-48735,user48735@example.com,Company 48735,active,100,1/1/2024,2201
PRJ-48736,CUST-48736,INV-48736,user48736@example.com,Company 48736,active,100,1/1/2024,2201
PRJ-48737,CUST-48737,INV-48737,user48737@example.com,Company 48737,active,100,1/1/2024,2201
PRJ-48738,CUST-48738,INV-48738,user48738@example.com,Company 48738,active,100,1/1/2024,2201
PRJ-48739,CUST-48739,INV-48739,user48739@example.com,Company 48739,active,100,1/1/2024,2201
PRJ-48740,CUST-48740,INV-48740,user48740@example.com,Company 48740,active,100,1/1/2024,2201
PRJ-48741,CUST-48741,INV-48741,user48741@example.com,Company 48741,active,100,1/1/2024,2201
PRJ-48742,CUST-48742,INV-48742,user48742@example.com,Company 48742,active,100,1/1/2024,2201
